Pathway	G89286	G89287	G89288	G89290	G89292	G89293	G89294	G89295	G89296	G89297	G89299	G89300	G89301	G89302	G89303	G89304	G89305	G89307	G89308	G89309	G89311	G89312	G89313	G89314	G89315	G89316	G89317	G89320	G89321	G89322	G89323	G89324	G89325	G89328	G89329	G89330	G89331	G89332	G89333	G89334	G89335	G89336	G89338	G89339	G89340	G89341	G89343	G89344	G89345	G89347	G89348	G89349	G89350	G89351	G89352	G89353	G89354	G89355	G89356	G89358	G89360	G89361	G89362	G89363	G89364	G89365	G89366	G89368	G89369	G89370	G89372	G89373	G89374	G89375	G89378	G89379	G89380	G89381
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	5.21207e-6	0	5.13835e-6	5.11461e-5	6.87978e-6	1.48351e-5	0	5.57788e-5	1.9599e-5	0	0	9.33521e-6	1.89848e-5	3.58021e-5	5.26867e-6	1.49159e-5	8.71646e-5	1.70314e-5	9.10741e-6	0	0	9.26466e-5	1.38532e-5	1.14474e-6	1.63002e-4	9.07377e-6	9.23105e-5	3.19332e-4	0	9.17715e-6	5.77433e-5	6.67104e-6	2.95363e-6	3.0464e-5	1.34047e-4	0	2.48501e-5	5.18911e-6	6.00522e-6	0	2.45121e-6	2.37455e-5	8.15611e-6	2.87401e-4	0	1.15883e-5	0	2.45028e-5	0	0	1.76208e-5	2.91638e-5	0	0	0	2.05824e-6	5.56609e-5	0	3.26115e-5	0	4.33359e-6	3.61883e-5	8.51161e-5	0	0	0	0	3.74388e-6	0	0	1.48426e-5	0	0	0	5.41328e-6	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Campylobacter.s__Campylobacter_curvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7529e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Coprococcus.s__Coprococcus_catus	0	0	0	1.01828e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07953e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18713e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0	0	3.64665e-6	6.05978e-6	8.75247e-7	0	0	8.31829e-6	1.00717e-6	0	0	3.19261e-6	0	0	0	0	9.89957e-6	9.00785e-6	0	0	0	4.3349e-6	0	0	1.02489e-4	0	3.25204e-5	1.71508e-4	0	0	1.0926e-5	0	0	7.62687e-6	2.38417e-5	0	0	0	0	0	0	0	2.37433e-6	2.8255e-4	0	3.33356e-6	0	8.00183e-6	0	0	6.47092e-6	1.72721e-5	0	0	0	0	0	0	1.46924e-5	0	0	0	3.11146e-5	0	0	0	0	1.87098e-6	0	0	1.3811e-5	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_5_1_63FAA	0	0	0	4.21397e-6	0	2.99863e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87492e-6	0	0	0	0	0	0	4.72584e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96197e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67043e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_hominis	0	0	0	0	0	0	0	0	8.49127e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88034e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61702e-5	0	0	0	0	0	0	0	0	1.40752e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26809e-5	0	0	0	0	0	7.18701e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Roseburia.s__Roseburia_inulinivorans	0	0	0	0	0	3.8557e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37701e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Ruminococcus.s__Ruminococcus_bromii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2633e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|unclassified	0	0	0	0	0	0	0	0	3.92788e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34081e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49953e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	0	0	0	0	0	6.4814e-7	0	0	7.9559e-6	0	1.19568e-5	3.51995e-6	0	0	0	0	0	0	0	1.74697e-6	0	0	0	2.62757e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34989e-5	0	3.23541e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	0	0	0	4.42622e-6	0	0	0	0	0	0	0	0	0	0	1.61801e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.79464e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	2.04589e-5	3.56192e-5	3.61569e-5	0	0	8.94428e-8	0	0	4.93494e-5	2.35495e-5	6.43457e-5	4.29777e-6	5.73644e-6	3.30655e-5	1.30706e-5	0	6.79389e-5	2.96405e-7	3.5129e-5	1.19264e-5	1.81336e-5	0	6.24009e-5	2.03432e-6	1.29937e-4	4.95498e-5	1.24598e-6	0	3.21316e-6	0	4.6655e-6	1.63993e-5	4.50112e-5	6.93558e-5	6.1068e-5	4.75381e-6	2.02373e-5	2.04009e-5	1.00608e-6	5.22122e-5	1.09641e-4	0	2.12516e-5	1.43413e-5	8.33732e-6	6.4613e-6	0	9.49186e-6	1.69854e-5	9.45635e-5	1.07274e-4	6.12156e-5	0	1.37353e-6	5.08824e-6	8.69356e-5	0	0	1.37909e-6	1.89094e-5	1.31746e-5	5.66451e-5	4.40192e-6	3.32234e-5	2.25726e-5	2.16074e-5	0	2.25652e-7	0	0	6.36047e-6	1.29487e-4	3.37256e-6	1.30217e-5	5.59535e-5	1.40752e-5	0	9.26292e-6
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71202e-5	0	0	0	0	0	0	0	0	1.09836e-5	0	0	0	0	0	0	2.89762e-5	2.71594e-5	0	0	0	0	0	0	0	0	0	0	3.66794e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	1.9322e-5	1.69845e-5	0	2.50731e-5	0	1.95916e-5	0	6.01696e-5	9.46053e-6	0	6.94047e-5	6.10136e-6	0	2.05278e-5	1.72182e-5	2.91833e-5	4.78765e-6	1.43296e-5	0	0	0	0	8.52544e-6	5.22506e-6	6.74668e-6	0	7.81469e-6	5.23513e-5	4.31453e-6	1.62334e-6	3.22172e-6	0	0	4.3489e-6	7.3602e-6	0	6.90168e-6	6.84253e-6	1.57964e-5	0	1.12734e-5	1.92409e-4	4.4765e-6	0	0	0	0	3.52956e-5	0	9.10965e-6	0	5.26651e-6	6.20774e-5	2.94277e-6	0	0	2.86405e-5	0	5.74678e-6	1.13096e-5	6.47441e-6	0	3.14579e-6	0	0	1.5749e-5	1.34324e-5	0	1.86011e-4	0	2.98135e-5	5.79681e-5	2.25648e-5	0	0	0	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Escherichia.s__Escherichia_coli	5.66431e-7	0	0	0	0	0	0	0	0	0	8.39121e-6	0	0	3.61868e-6	0	1.36975e-5	0	9.91933e-7	0	0	0	0	0	6.43577e-7	0	0	0	8.11653e-6	0	0	0	0	0	0	1.85483e-6	0	1.04823e-6	0	0	0	0	1.07748e-4	2.73986e-7	0	0	0	0	2.08601e-5	0	0	0	3.88981e-7	1.38029e-5	0	0	0	0	0	0	0	0	0	5.15757e-7	0	0	0	0	0	0	0	0	9.57483e-6	0	0	0	0	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66444e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0	2.3277e-5	5.42176e-6	5.30672e-5	2.22747e-5	0	0	1.40088e-4	7.85672e-5	0	0	0	0	5.54217e-5	9.52362e-6	2.37904e-5	4.48305e-6	1.45344e-5	0	2.10568e-5	0	9.02124e-5	0	0	7.96449e-6	0	3.28588e-5	2.73704e-4	0	0	8.07673e-5	0	5.6463e-5	1.59688e-5	7.24316e-5	0	7.08683e-6	5.33846e-6	5.2919e-5	4.85611e-5	0	7.82923e-5	4.98693e-6	1.30436e-5	0	1.84399e-5	0	6.50218e-6	2.32394e-5	0	1.44872e-5	1.11347e-5	0	0	0	0	2.29414e-4	0	3.05795e-5	0	8.29077e-6	1.35837e-4	1.61817e-4	1.38436e-6	9.35037e-6	0	2.08492e-5	0	7.08202e-5	0	6.99447e-5	1.40054e-4	3.25078e-5	0	0	8.74655e-6	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.90885e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Blautia.s__Ruminococcus_torques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53023e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Burkholderiales_noname.s__Burkholderiales_bacterium_1_1_47	0	0	0	0	0	0	0	0	3.32777e-6	0	0	0	0	0	0	0	0	0	0	7.35613e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11186e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.64586e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.49828e-5	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02266e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Parasutterella.s__Parasutterella_excrementihominis	0	0	0	7.679e-6	0	0	0	9.00401e-6	3.59145e-6	0	0	0	0	4.57171e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.44739e-7	0	0	5.25065e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74062e-6	0	0	3.66082e-5	0	0	0	0	0	0	0	0	0	1.17924e-5	0	0	0	0	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79809e-5	0	0	2.3084e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)	0	0	0	0	0	0	0	3.90736e-6	0	0	0	0	0	5.36034e-6	0	9.63294e-6	0	0	0	0	0	0	0	0	0	0	0	1.67893e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	8.04953e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45075e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	3.07629e-6	0	0	0	0	0	5.36034e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66586e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61607e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7409: phospholipid remodeling (phosphatidylethanolamine, yeast)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91814e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7446: sulfoglycolysis	0	0	0	0	0	0	0	3.15191e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31134e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92112e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7446: sulfoglycolysis|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	3.15191e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31134e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92112e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7456: mannan degradation	0	0	4.17093e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07029e-5	0	0	0	0	0	2.56749e-6	0	0	0	4.98417e-5	0	0	1.11328e-5	0	1.15515e-5	0	1.30765e-5	3.72176e-6	0	0	0	0	0	2.05668e-5	0	0	0	0	0	0	0	0	0	0	2.2232e-5	0	0	2.34146e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80478e-5	0	0	0	0	0	0	0
PWY-7456: mannan degradation|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53536e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7456: mannan degradation|g__Eubacterium.s__Eubacterium_siraeum	0	0	5.25522e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19583e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0	0	7.08733e-6	1.68943e-5	0	7.39051e-6	0	0	0	0	0	6.53236e-7	0	0	1.8234e-5	0	1.00846e-5	1.11129e-6	0	0	2.66901e-6	0	3.36191e-6	0	0	0	5.37832e-6	0	0	1.51836e-6	0	1.69375e-5	0	4.13413e-6	0	1.33003e-5	1.49412e-6	0	2.81492e-6	1.1944e-5	0	4.24191e-6	0	6.43471e-7	6.74889e-5	0	0	1.01628e-4	2.40204e-6	0	1.27691e-5	7.81582e-7	0	0	0	8.83131e-6	0	0	0	2.18301e-5	0	5.04045e-5	1.53183e-6	1.17326e-5	0	0	0	3.71616e-6	0	0	0	2.62715e-5	0	9.78439e-7	0	0	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Bacteroides.s__Bacteroides_ovatus	0	0	1.59434e-7	7.71783e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	4.36199e-7	4.78924e-6	0	1.03607e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15751e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82391e-7	0	0	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Escherichia.s__Escherichia_coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.934e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7560: methylerythritol phosphate pathway II	0	0	0	0	0	0	3.34358e-5	8.27967e-5	0	0	0	0	0	0	0	0	1.26247e-4	0	0	0	0	0	0	0	0	0	1.27309e-4	0	0	0	0	0	0	6.4173e-5	0	0	0	0	0	0	0	6.13085e-5	0	0	0	0	0	3.81726e-5	0	0	0	0	0	0	0	2.11459e-6	7.18649e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.93072e-5	0	0	0	0	0
PWY-7560: methylerythritol phosphate pathway II|g__Phascolarctobacterium.s__Phascolarctobacterium_succinatutens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2665e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7560: methylerythritol phosphate pathway II|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76762e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)	1.75772e-4	3.32236e-5	8.95264e-5	1.49599e-4	1.02261e-4	2.64058e-4	1.29385e-4	3.16781e-4	2.7051e-4	1.61996e-5	3.91474e-4	8.08622e-5	1.7041e-4	1.72472e-4	8.06554e-5	3.96656e-4	2.57305e-4	1.16578e-4	2.51531e-4	6.8668e-5	5.64985e-5	1.15931e-4	5.01279e-4	8.61369e-5	1.60076e-4	0	2.28921e-4	9.13449e-4	8.20074e-5	5.14539e-4	2.52266e-4	2.97091e-5	2.357e-4	1.57133e-4	1.54374e-4	4.93961e-5	3.07269e-5	9.91645e-5	4.16027e-4	1.35396e-4	1.53276e-4	3.73623e-4	7.12343e-5	8.23825e-5	2.72607e-4	1.16298e-4	1.32269e-4	2.66378e-4	6.56633e-5	1.08724e-5	1.86575e-4	1.78804e-4	8.42661e-5	3.10013e-4	1.1252e-4	2.07147e-4	2.97597e-5	0	1.38974e-4	2.27599e-4	1.68997e-5	6.1459e-4	3.05256e-4	1.02487e-4	0	1.11257e-4	1.57749e-4	4.90772e-5	3.7483e-4	0	4.24988e-4	1.4495e-4	2.57139e-4	6.32655e-5	4.96754e-5	8.68399e-5	0	6.34408e-5
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_caccae	0	0	5.897e-7	0	0	9.02604e-6	0	0	6.42014e-6	0	0	2.85868e-6	0	0	1.21335e-6	0	8.49509e-6	0	0	9.48158e-7	6.76955e-7	0	7.48377e-6	6.30839e-6	0	0	0	0	0	8.72842e-6	0	0	0	1.26503e-6	0	0	0	1.72377e-6	4.04381e-5	0	1.37155e-5	3.27005e-5	1.64422e-6	1.27014e-7	0	0	0	0	0	0	1.5826e-5	0	0	0	0	1.73768e-6	0	0	0	0	0	0	0	0	0	0	0	4.82394e-7	0	0	0	0	0	9.032e-7	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_eggerthii	0	0	0	0	8.79215e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14931e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2685e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_faecis	0	0	1.39917e-7	1.31227e-5	6.40073e-6	0	0	0	0	0	0	0	0	0	0	0	0	1.98523e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37222e-6	0	0	0	0	0	0	3.20404e-5	0	0	0	5.45552e-6	0	0	0	0	0	0	0	0	1.44428e-6	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_finegoldii	0	0	0	0	0	0	0	0	1.08239e-5	0	0	0	0	0	0	0	0	0	0	8.46334e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75836e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_fragilis	0	0	5.18909e-6	0	0	2.11322e-6	0	8.21044e-6	0	0	0	0	1.70047e-5	1.97129e-5	0	0	8.16496e-6	0	2.06157e-5	0	0	0	9.03726e-5	1.37535e-5	1.1616e-5	0	6.90366e-6	1.45742e-5	0	0	0	0	0	0	2.50596e-6	0	0	0	7.89251e-6	0	6.966e-6	0	0	0	0	0	0	0	0	0	0	8.39777e-7	0	0	0	0	0	0	0	0	3.09157e-6	1.18897e-4	0	0	0	0	0	0	0	0	0	0	3.71196e-5	0	1.20282e-5	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_ovatus	0	0	6.63529e-6	1.58752e-5	2.07673e-5	1.60512e-6	0	0	2.06313e-5	0	1.85426e-5	0	0	0	2.38438e-5	0	3.02201e-6	2.42014e-5	0	6.27401e-7	1.05345e-5	0	6.22359e-6	0	0	0	0	0	0	2.35212e-5	9.44251e-6	3.58462e-6	0	0	0	0	0	7.98879e-7	9.87776e-6	9.68656e-6	8.82353e-7	0	0	1.26227e-7	2.29356e-5	0	0	0	0	0	1.18576e-5	4.56596e-7	5.97011e-6	0	0	2.88981e-5	0	0	0	0	0	6.49069e-5	5.64883e-8	2.05728e-5	0	0	0	0	0	0	3.16534e-6	0	5.7291e-6	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_salyersiae	0	0	0	0	0	0	0	0	4.63251e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55637e-6	0	1.4e-6	0	0	0	0	0	0	6.58685e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_sp_1_1_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06276e-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Bacteroides.s__Bacteroides_sp_2_1_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92458e-6	0	0	0	0	0	0	7.38479e-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
